actual_label,model_RF,model_LR
0,0.417262808,0.618505176
1,0.640156616,0.763798866
0,0.335711872,0.309113823
0,0.568736488,0.598469961
0,0.534428941,0.548330553
0,0.430640239,0.717949377
0,0.509296764,0.50231346
0,0.398627804,0.440929803
1,0.420547268,0.353387606
0,0.404041883,0.341997494
0,0.441007051,0.374853993
0,0.531270316,0.509286876
1,0.581292799,0.64450168
0,0.461918358,0.354628608
1,0.493787899,0.527546982
1,0.637886994,0.66557172
1,0.441902902,0.359467573
0,0.302794809,0.297228337
1,0.429280015,0.453341159
0,0.476613053,0.440585416
1,0.389382006,0.329225292
0,0.416697768,0.417908707
0,0.495231789,0.694028505
1,0.454322024,0.46472765
0,0.313408643,0.288769973
1,0.586248963,0.437251423
0,0.490667087,0.366390257
0,0.420701003,0.50923096
0,0.41823221,0.31608336
1,0.479192398,0.281053983
0,0.609045458,0.640650693
0,0.415514515,0.344106884
1,0.50242674,0.44688671
0,0.363969414,0.407019409
0,0.524192313,0.580431451
0,0.377403551,0.389659546
1,0.404365443,0.338399253
0,0.457176155,0.383383473
1,0.626950418,0.814667612
1,0.552436855,0.409775832
0,0.409475371,0.399060759
0,0.426599621,0.423438361
0,0.421869832,0.383536002
1,0.502540729,0.427495973
1,0.420440094,0.555720004
1,0.414351565,0.474713633
1,0.512969885,0.481713446
0,0.506502043,0.534154033
0,0.368126515,0.611985365
1,0.460688083,0.330771195
0,0.520310934,0.556550608
1,0.549536624,0.907353515
1,0.4742592,0.434664545
0,0.483800317,0.398065594
0,0.373159451,0.374923163
1,0.414045387,0.359062544
0,0.520345582,0.603052692
0,0.505014111,0.438432711
0,0.332628804,0.297304298
1,0.469111283,0.707408264
1,0.516131419,0.708407483
1,0.541378352,0.59377568
1,0.590838308,0.529231047
0,0.397944497,0.625355765
1,0.492759268,0.342871917
0,0.484888879,0.705945191
0,0.382255311,0.406053867
0,0.4363918,0.403039728
0,0.641364653,0.643725197
0,0.430755884,0.427381811
1,0.72231766,0.684432526
0,0.315688371,0.3259487
1,0.703295202,0.760841298
0,0.351685372,0.369381938
1,0.430022963,0.329140586
1,0.69256084,0.575548576
0,0.432006684,0.40285627
0,0.417707998,0.35766507
0,0.371077223,0.398163183
0,0.654633159,0.63176563
1,0.408059669,0.369058745
0,0.423103133,0.410231503
0,0.482359801,0.528694253
1,0.601156204,0.818085021
0,0.45244213,0.41178266
0,0.373531214,0.334368591
0,0.394427022,0.384624735
0,0.406820578,0.43017703
0,0.395089097,0.338401824
1,0.531136369,0.529654789
0,0.507125581,0.46783127
0,0.504802452,0.464584867
0,0.434056056,0.492309975
0,0.438508604,0.447327691
1,0.558958514,0.620008975
1,0.35479649,0.373731423
0,0.457561006,0.397585202
0,0.562142099,0.510680439
0,0.493316102,0.431369767
0,0.407275469,0.349710474
1,0.487301207,0.345935848
1,0.543224828,0.531261234
0,0.436814927,0.358483321
0,0.467382217,0.3986356
0,0.618702463,0.602497305
0,0.485758143,0.574951801
0,0.357024861,0.347984243
1,0.565278292,0.589001144
1,0.737553312,0.965066133
1,0.370789481,0.305894611
0,0.539588223,0.605815079
0,0.4389641,0.384708312
0,0.363008598,0.525328391
1,0.501782748,0.454152961
1,0.620548059,0.697994047
0,0.484857755,0.408381232
1,0.715434314,0.813458598
1,0.532770074,0.38475414
1,0.653988754,0.859703162
1,0.681671093,0.637155167
0,0.537383523,0.607992527
1,0.552160375,0.608913551
0,0.457475494,0.41482309
1,0.534399607,0.574027819
1,0.836301404,0.929968857
1,0.424391311,0.312799918
1,0.623211225,0.79061786
1,0.570741691,0.462353558
1,0.613357912,0.545392091
0,0.335452269,0.401731105
0,0.450441135,0.356630971
1,0.577421395,0.65253228
0,0.450853701,0.506198403
1,0.472702156,0.409620889
0,0.520193281,0.297453725
1,0.507295311,0.410014553
1,0.705628569,0.595916537
1,0.496802189,0.449903062
1,0.375203322,0.364071619
0,0.404105844,0.353555633
0,0.38885967,0.340941077
0,0.466631779,0.332118949
0,0.533803462,0.540968606
1,0.477904433,0.522720252
0,0.390890806,0.47158034
1,0.618507361,0.524203566
0,0.440095279,0.46161126
0,0.440842943,0.477548593
0,0.370356076,0.317953393
1,0.588525722,0.682559658
0,0.442842262,0.509447785
0,0.486936641,0.68307896
0,0.559931982,0.575666424
0,0.392408284,0.000539598
1,0.653329903,0.504840405
0,0.369515643,0.34684446
1,0.471901748,0.442572502
0,0.505262242,0.457681336
0,0.374103245,0.35259285
0,0.385406941,0.314873123
0,0.412551914,0.495839925
0,0.530038943,0.534237926
0,0.592883837,0.609002688
1,0.496330426,0.358918951
0,0.459820992,0.425147668
1,0.420349669,0.39005871
0,0.527207535,0.501734224
0,0.450743934,0.392995424
0,0.413049356,0.46706065
1,0.482616442,0.343508476
0,0.348960741,0.347180215
1,0.540943485,0.429243302
1,0.498968702,0.593666784
1,0.566128378,0.587739754
0,0.423647167,0.33602245
0,0.383539839,0.35722284
0,0.448344177,0.576530092
1,0.475142816,0.961294392
0,0.438443202,0.389324139
0,0.528056209,0.596285551
0,0.533979571,0.488746386
1,0.619446187,0.593645302
0,0.298419491,0.345519114
1,0.61805178,0.644954051
1,0.602939887,0.552241114
1,0.519814031,0.477664686
0,0.517175229,0.541172737
1,0.442177455,0.388429551
1,0.819189346,0.976579241
0,0.468875957,0.34853073
1,0.532829686,0.498719636
1,0.54517278,0.573430246
1,0.625341138,0.714394699
0,0.647298294,0.721924115
0,0.503132427,0.542233592
0,0.421626096,0.330167601
1,0.681018746,0.786523789
1,0.490025578,0.687320922
0,0.361387756,0.43821891
1,0.349434592,0.293641896
1,0.669333668,0.567940759
1,0.425420542,0.397240382
0,0.389391142,0.337559594
1,0.481527551,0.394025214
0,0.44665722,0.391440371
0,0.458730758,0.39125628
1,0.427963723,0.718881555
1,0.540736152,0.392151719
1,0.583454112,0.607104762
0,0.483205459,0.449763096
1,0.452264527,0.393463562
0,0.383688837,0.33911753
1,0.523924614,0.459865407
0,0.282031007,0.311347006
1,0.700629473,0.59566126
0,0.320876939,0.316938671
1,0.647673105,0.843967149
0,0.357477778,0.426023026
1,0.529824721,0.593744878
0,0.512904093,0.581210543
0,0.561179159,0.654527589
1,0.50371363,0.595354433
0,0.27879462,0.601384191
1,0.537810826,0.549169632
1,0.621680527,0.350866013
1,0.440992451,0.481042489
0,0.498170642,0.431933509
1,0.545230066,0.583590233
1,0.47390252,0.350379472
0,0.31516116,0.382510142
1,0.383571238,0.361998146
1,0.653757411,0.680595943
1,0.654361686,0.69890391
1,0.596151807,0.522944176
1,0.369356563,0.409360223
0,0.504162774,0.365935104
1,0.619635209,0.593399834
1,0.34664214,0.301378711
0,0.366078368,0.433002436
1,0.527859356,0.599525276
0,0.528922654,0.530961092
1,0.553431694,0.616195333
0,0.630377648,0.734818675
1,0.452882791,0.418537188
1,0.473446633,0.3969181
1,0.592227272,0.713357521
1,0.626665412,0.457653302
1,0.583724299,0.653880307
0,0.460585803,0.521128856
0,0.301646869,0.284951118
1,0.423037784,0.428933752
0,0.511047053,0.538518453
0,0.380822519,0.471110883
0,0.520249871,0.451194764
1,0.525856023,0.502008889
0,0.715840468,0.876206611
1,0.459668463,0.442802303
1,0.479922496,0.523327803
0,0.578454202,0.607158719
1,0.611972776,0.618023759
0,0.429340525,0.450657804
1,0.657180888,0.625642682
0,0.495133,0.442161655
0,0.433557085,0.492843772
1,0.432852082,0.48202738
0,0.504785589,0.463765133
1,0.438809614,0.458014858
0,0.573785633,0.565692467
1,0.566712004,0.64124828
0,0.364269425,0.427778309
1,0.568922392,0.506546303
0,0.394060226,0.37759076
1,0.500121741,0.340695096
0,0.416711567,0.354146244
0,0.530002334,0.513598001
0,0.37446557,0.375791114
0,0.440411467,0.410818433
0,0.417235514,0.311723427
1,0.657888691,0.48055403
0,0.458351871,0.420586394
1,0.66978371,0.678214311
0,0.430829382,0.303059396
1,0.661336139,0.390400887
1,0.48792244,0.487287364
0,0.251852207,0.363618539
0,0.514335754,0.470504742
0,0.564640467,0.384608489
1,0.589455127,0.449371
1,0.473914576,0.430073866
1,0.457806119,0.560143756
1,0.468379292,0.440717356
0,0.475784939,0.441190498
0,0.523501644,0.563548058
1,0.435482663,0.671928423
1,0.518789702,0.692805145
1,0.582055828,0.597451224
1,0.635953504,0.724093994
0,0.507890255,0.513330415
0,0.589934158,0.639308069
1,0.662502216,0.590678449
0,0.415335007,0.360079594
1,0.666795853,0.601939616
1,0.527239968,0.460571681
0,0.544934263,0.655906121
0,0.4389641,0.381188585
1,0.602819166,0.675681667
0,0.506040476,0.400175486
0,0.410905031,0.366366266
1,0.370709819,0.379900112
0,0.57524394,0.606267715
0,0.38237525,0.402231579
0,0.520624956,0.509060965
1,0.530408918,0.538757434
1,0.491027441,0.446348602
1,0.60769595,0.589057112
1,0.740354523,0.671706755
1,0.509903616,0.351886835
1,0.587112814,0.445062322
0,0.467918696,0.505101245
1,0.48337346,0.431380129
0,0.428143714,0.406748587
0,0.397120361,0.365833566
0,0.32030219,0.322245977
0,0.382505481,0.434234061
1,0.556604017,0.667602781
1,0.656524547,0.957255986
0,0.415513897,0.42116351
0,0.408597513,0.353442055
1,0.489890682,0.220032458
0,0.409174643,0.444253838
1,0.418898558,0.340424242
0,0.503057309,0.460674682
0,0.448978683,0.4962773
0,0.319594234,0.337062141
1,0.321229379,0.353549918
0,0.452252762,0.426593994
1,0.491444344,0.479577588
0,0.288631822,0.275314074
0,0.362561857,0.368798189
1,0.427098925,0.493424361
1,0.485342659,0.524277062
1,0.618142796,0.531376487
0,0.413448487,0.365643177
0,0.646837611,0.583401891
0,0.380871285,0.352680394
0,0.344437828,0.423169598
1,0.599071273,0.595268277
1,0.665042032,0.944770923
0,0.377926766,0.335757121
1,0.730793251,0.837216165
0,0.428225768,0.385147892
0,0.40971759,0.373879128
1,0.330339133,0.347060652
1,0.475192086,0.52332579
1,0.588189741,0.630467944
1,0.531233788,0.551968616
0,0.525887541,0.483700304
0,0.399751941,0.289426057
1,0.571161979,0.62543545
0,0.371225461,0.444781121
1,0.512386622,0.514222694
1,0.487363272,0.512652701
1,0.482724191,0.457631101
0,0.287604963,0.378828375
1,0.723990196,0.905095551
0,0.532461371,0.518434294
1,0.461582323,0.510844917
0,0.391969415,0.267513566
1,0.899713698,0.870164421
1,0.460913838,0.518810199
1,0.673335067,0.822184411
1,0.40577301,0.396309679
0,0.3154524,0.358820628
1,0.706482889,0.401262342
1,0.632021808,0.426250339
0,0.371458248,0.272501407
0,0.575457695,0.562683375
0,0.42288162,0.388981263
0,0.413422306,0.377811593
0,0.393634508,0.311448742
0,0.537718847,0.43935762
0,0.318343899,0.264085419
1,0.45706928,0.370122256
1,0.56329279,0.523403232
1,0.585328251,0.625440014
1,0.548268297,0.648093875
1,0.439619131,0.453748552
0,0.375687578,0.448193606
0,0.532034548,0.465044408
0,0.548127153,0.607501477
1,0.344277751,0.341650834
0,0.386596491,0.36504549
1,0.472479769,0.520168307
1,0.620477445,0.621202944
1,0.646465308,0.704482716
1,0.397111514,0.351567649
1,0.530942426,0.645813475
1,0.581405199,0.534635842
0,0.456765864,0.454965085
1,0.766767077,0.972575137
1,0.456923652,0.464576965
1,0.636329308,0.558700668
0,0.48141702,0.349924302
1,0.400138075,0.343926435
0,0.526378728,0.559671399
0,0.566508404,0.650767343
0,0.466880065,0.668580098
0,0.478328138,0.402774118
1,0.736535526,0.910051304
0,0.473277856,0.554720324
0,0.464898464,0.455721751
1,0.471230069,0.348522168
0,0.41133001,0.394774551
0,0.326667225,0.289916948
0,0.502502515,0.51912239
0,0.353197948,0.247191625
0,0.374851732,0.493243351
0,0.408504615,0.450410968
1,0.56277726,0.562996479
1,0.440247374,0.340464192
1,0.419736436,0.354499295
0,0.429314246,0.439339847
0,0.415879718,0.367990635
0,0.386421766,0.42550721
0,0.560566756,0.650217559
1,0.518062988,0.659508862
0,0.368896451,0.379161651
1,0.543141389,0.520995486
0,0.700496137,0.794631811
1,0.580061162,0.754315588
1,0.615477796,0.680791138
1,0.402783604,0.355690727
0,0.448140443,0.418598374
1,0.482285535,0.335568883
0,0.34353038,0.256304811
1,0.569326239,0.5273249
1,0.592785643,0.54758996
1,0.518241136,0.425766194
1,0.576725445,0.629126932
0,0.40994479,0.418699944
1,0.462947396,0.462131344
0,0.504724897,0.502457049
0,0.383252989,0.3407254
0,0.67060889,0.556457012
1,0.42266074,0.309913998
1,0.541114823,0.628182491
1,0.598662554,0.570862645
0,0.319082167,0.333801711
1,0.581651756,0.853892382
0,0.50436834,0.44022969
1,0.608446855,0.592309335
0,0.469973136,0.563899993
0,0.430845402,0.40078787
1,0.593597473,0.731620637
0,0.464891032,0.42720061
0,0.544890743,0.428095532
1,0.529646626,0.532424148
0,0.555707521,0.626965756
1,0.555272329,0.56011899
0,0.360474324,0.312196795
1,0.603790065,0.598670982
1,0.581345086,0.659037817
1,0.430600252,0.460918305
1,0.449010186,0.363309249
0,0.377678684,0.558039797
0,0.465295373,0.37234171
0,0.407233013,0.324593594
1,0.588693514,0.657886563
1,0.561626371,0.470962884
0,0.456943974,0.347265885
1,0.548711564,0.563723407
0,0.377115932,0.352099585
1,0.440570424,0.411602065
0,0.609988004,0.846351205
1,0.522483807,0.38131888
1,0.521847971,0.505293456
0,0.522066985,0.54896471
0,0.480270861,0.546529455
0,0.411886466,0.377201096
1,0.670246012,0.576124924
1,0.613083038,0.745620602
0,0.556807823,0.556785301
0,0.311837261,0.422818546
1,0.554706719,0.663195931
1,0.54183992,0.445037397
0,0.528657187,0.425389344
1,0.55707038,0.561842736
1,0.538093275,0.571384061
0,0.48514931,0.535727477
1,0.529438452,0.550849188
1,0.692541461,0.721964707
0,0.464231316,0.51301737
0,0.423259693,0.358172674
0,0.401102444,0.46579192
1,0.538544824,0.467002956
0,0.444254041,0.411579626
1,0.618873118,0.47526179
1,0.567734914,0.333853772
1,0.548346978,0.533156381
0,0.473151937,0.499992157
1,0.468832624,0.537353905
0,0.665039265,0.735785614
1,0.65646783,0.700685552
1,0.486630828,0.442793051
1,0.502496139,0.48936476
1,0.424328952,0.360879545
0,0.473009463,0.347079525
1,0.557777673,0.622904432
1,0.441203965,0.475550599
0,0.408258997,0.353104488
0,0.399201979,0.421187928
1,0.384951906,0.318349806
1,0.501500899,0.456575515
0,0.339680415,0.328615649
1,0.487066094,0.396581961
1,0.472678169,0.572954363
0,0.368300313,0.338734694
1,0.565478952,0.453868884
1,0.600637938,0.590792688
1,0.49259494,0.457452397
1,0.439618102,0.379334305
0,0.440807943,0.459199772
0,0.38047085,0.316789799
0,0.49006708,0.426988844
1,0.582106855,0.505065415
0,0.450323372,0.381618872
1,0.533735218,0.475140231
1,0.469967798,0.356534974
1,0.341062383,0.356053951
1,0.508443973,0.522136175
0,0.485286361,0.442703107
0,0.293036231,0.293182093
0,0.428588124,0.352616557
1,0.642523606,0.818480334
1,0.543118653,0.622379446
1,0.411451796,0.385674917
1,0.597920991,0.71224579
0,0.508033905,0.425237882
1,0.513885679,0.481711656
1,0.364245975,0.343890702
0,0.360339487,0.347461914
0,0.387674449,0.388467747
1,0.520864179,0.532286689
1,0.673808064,0.91741724
1,0.521943601,0.611448363
0,0.446703729,0.486993609
1,0.488388521,0.50982329
0,0.465846366,0.623445988
1,0.525665098,0.476786699
1,0.425796572,0.504202659
0,0.283074679,0.321069605
0,0.529707934,0.615840847
0,0.373413732,0.33301748
1,0.441595133,0.55663591
1,0.560837118,0.720387947
0,0.367224067,0.325581649
0,0.434547167,0.457812855
1,0.54784127,0.524519057
1,0.608968437,0.637207354
0,0.468238865,0.351003659
1,0.526257042,0.50965936
0,0.416017809,0.342601708
0,0.329684367,0.396311378
0,0.546919132,0.638007826
1,0.457247245,0.449024163
1,0.563657766,0.38697088
1,0.521636282,0.439533411
0,0.441918319,0.360125929
1,0.442729398,0.388096127
1,0.593821994,0.681611284
1,0.498895869,0.471885274
1,0.618046614,0.994481191
1,0.441787979,0.424815809
0,0.544194925,0.578014817
0,0.302464934,0.299585507
0,0.402112818,0.388812384
0,0.447374269,0.413066896
0,0.46221033,0.443707886
0,0.537655119,0.491505352
1,0.499464208,0.308670559
1,0.537252744,0.525777554
0,0.429851588,0.596253501
0,0.443443953,0.383527715
1,0.467496438,0.356336959
0,0.428201033,0.40042271
0,0.440657386,0.373623429
1,0.515462795,0.434378095
1,0.463824497,0.401830389
1,0.391046035,0.332289091
1,0.594303577,0.488636212
1,0.548708207,0.454390969
0,0.580966954,0.556273565
0,0.456731802,0.459487104
0,0.439874885,0.469362117
0,0.538482464,0.50559803
0,0.400773056,0.379176705
0,0.444655015,0.391861756
0,0.349265535,0.460055107
1,0.607607278,0.568999818
1,0.662013262,0.524430846
0,0.50894327,0.517306972
0,0.538261789,0.566275636
1,0.477534628,0.428616624
0,0.40527135,0.388553755
1,0.487479562,0.509605193
0,0.422096987,0.351830839
0,0.599360796,0.692991367
0,0.339035527,0.312447781
1,0.576898623,0.670069021
0,0.340639284,0.311400643
0,0.308723465,0.355677911
1,0.727748617,0.794393208
0,0.485949258,0.595157949
1,0.690212871,0.632579608
0,0.419391002,0.458539487
0,0.494776504,0.649448821
0,0.587462758,0.740529768
1,0.520603592,0.539964666
1,0.480733143,0.372543187
1,0.409241329,0.409240481
0,0.537580698,0.613436216
1,0.761176965,0.802061597
1,0.716269384,0.576412022
0,0.378665139,0.352718568
0,0.415029139,0.358795573
1,0.596178203,0.498697482
0,0.443655928,0.486944689
1,0.52953034,0.653149599
1,0.526801989,0.465754183
1,0.549594088,0.557282672
0,0.390361603,0.220186634
1,0.541424773,0.593155837
1,0.416451661,0.350846578
1,0.538677259,0.470929355
1,0.549428817,0.477201751
0,0.451857541,0.49178877
1,0.456566543,0.398247307
1,0.639154117,0.589838704
0,0.338439313,0.307621896
0,0.505620894,0.497540611
1,0.557664876,0.610428143
1,0.518736688,0.560917215
1,0.451394656,0.397075356
1,0.62709854,0.566866552
0,0.542398441,0.45556433
0,0.486259371,0.45184111
1,0.582852482,0.635912368
1,0.604988187,0.542905518
0,0.430335849,0.365531893
1,0.520954227,0.491843609
1,0.462229772,0.434060302
1,0.327209926,0.292547677
1,0.681876356,0.618983397
0,0.480560633,0.516622842
1,0.342687141,0.305581437
1,0.603450525,0.455491345
0,0.410389006,0.392829818
0,0.511449685,0.502224005
1,0.378051815,0.356656736
0,0.504500854,0.466624432
1,0.499700448,0.440285901
1,0.473906289,0.471654607
0,0.51290048,0.662053848
1,0.542644683,0.664327586
1,0.4830281,0.540293311
0,0.412662846,0.404672499
1,0.529354864,0.568764885
0,0.436597213,0.5522008
1,0.523729212,0.466372067
1,0.565713494,0.537718821
1,0.599563184,0.503319825
1,0.569550776,0.375355308
1,0.714404571,0.689214372
1,0.63071912,0.750129272
1,0.503489881,0.49004381
1,0.673949342,0.642103991
1,0.588659063,0.743111251
1,0.478807035,0.523602203
0,0.52178312,0.381369578
1,0.465991919,0.481473694
1,0.398241311,0.44954527
1,0.615037155,0.710867712
0,0.493591959,0.412287411
1,0.58071507,0.673311069
0,0.370979716,0.327321172
1,0.499273174,0.445311606
1,0.60293334,0.693816519
0,0.415493274,0.286256366
0,0.570419805,0.537216286
1,0.627094337,0.731054096
0,0.455068021,0.416358755
0,0.459034803,0.388966493
0,0.396009101,0.433083257
1,0.63319305,0.593863791
0,0.424834352,0.376319773
0,0.451967449,0.353954933
1,0.495624828,0.416934916
0,0.381681839,0.31281559
0,0.532996282,0.497142816
0,0.414979726,0.557520844
1,0.618276829,0.729731283
0,0.381743174,0.376757812
1,0.631139227,0.821303521
1,0.759035505,0.840204922
1,0.714359788,0.706368873
1,0.412439363,0.350222019
1,0.593805583,0.560702548
0,0.39150231,0.451695061
0,0.340724351,0.256041659
1,0.523112104,0.999425201
0,0.459699505,0.367823289
0,0.430710596,0.393093516
0,0.605040433,0.48864413
0,0.543320347,0.497934998
1,0.733491959,0.726868531
0,0.30966598,0.301363273
1,0.484639778,0.661403522
1,0.517523242,0.773347338
1,0.667439878,0.641360074
0,0.44522127,0.386227236
0,0.391965797,0.447957345
1,0.652034483,0.678409215
0,0.415513897,0.424788421
1,0.433413921,0.285898733
1,0.518958997,0.534610747
1,0.653355541,0.598410128
1,0.787414664,0.913773135
0,0.430710596,0.42305861
0,0.43889516,0.421135735
1,0.412792189,0.404801938
1,0.51730286,0.559178935
1,0.564900625,0.545485386
0,0.517161333,0.398932973
1,0.390447205,0.312839128
0,0.44356386,0.392863395
1,0.598558985,0.506521643
0,0.342668121,0.361885244
0,0.627788846,0.758617742
0,0.421410834,0.287384442
0,0.617253957,0.542516211
1,0.654669273,0.688118229
0,0.608394344,0.730876073
1,0.525054136,0.567666999
1,0.381786095,0.347422415
1,0.568206548,0.518083364
0,0.396886345,0.301715217
1,0.381231669,0.469387924
1,0.532802364,0.58964703
0,0.586417507,0.70986998
1,0.351267192,0.426662755
1,0.427387641,0.565500664
1,0.509057805,0.527669467
1,0.526302603,0.520646572
1,0.484044194,0.523164796
1,0.552089331,0.641824601
0,0.259318672,0.155771331
1,0.589427873,0.534301561
1,0.46410677,0.597217868
0,0.493326891,0.442399556
0,0.482882255,0.553206908
1,0.599607384,0.626901372
0,0.445228356,0.475023911
0,0.434205986,0.197503525
1,0.529676017,0.619730326
0,0.342479728,0.552528532
0,0.523898116,0.454293983
1,0.386635391,0.330178337
1,0.435144126,0.50503947
0,0.529169882,0.481333871
0,0.41381871,0.617479635
1,0.547070717,0.580639508
0,0.546037433,0.509873695
0,0.470282769,0.469631665
0,0.3738454,0.274952174
1,0.430397035,0.336367806
1,0.32670347,0.312961194
1,0.549076665,0.547553707
0,0.360654357,0.277785519
0,0.411276849,0.383189666
1,0.666246908,0.71173784
0,0.540601638,0.539721713
0,0.427319693,0.389493164
0,0.440411467,0.407507614
0,0.388428338,0.404066576
0,0.395064743,0.446091634
0,0.355755466,0.51996545
1,0.5672839,0.548632176
0,0.309095751,0.298316023
0,0.492779763,0.479551095
1,0.46910163,0.4240447
0,0.402387043,0.410492549
0,0.479887088,0.384875111
0,0.409117978,0.390224781
1,0.474024023,0.511100025
1,0.559218991,0.503915759
0,0.490032252,0.492321199
1,0.682109639,0.761481345
1,0.51133013,0.493460524
0,0.413042994,0.421567646
1,0.48966174,0.419617498
1,0.449254926,0.488394729
0,0.439203,0.345643491
0,0.476097602,0.480928726
0,0.400228767,0.380994206
0,0.475784789,0.705582166
1,0.507233439,0.440138224
0,0.502039138,0.426063492
0,0.493103744,0.50661303
1,0.538569403,0.442891841
1,0.581500624,0.614997068
1,0.55678759,0.575101853
0,0.527172679,0.738588446
1,0.443600753,0.380739529
0,0.57386306,0.528029858
0,0.519402785,0.511231854
0,0.357958776,0.362453697
1,0.524479629,0.470650986
0,0.466330868,0.546579215
1,0.556954712,0.553607056
1,0.58556982,0.500933299
0,0.343376434,0.324843094
0,0.416284692,0.432836827
0,0.361484828,0.476960341
1,0.482383494,0.524183554
0,0.390598779,0.355869843
0,0.470838859,0.468728091
0,0.416318419,0.433729668
1,0.633873654,0.55070932
0,0.509346224,0.516155351
0,0.496397911,0.478802634
1,0.404546659,0.362541308
1,0.656189476,0.606224261
1,0.510812647,0.466581358
0,0.5479811,0.595291486
0,0.543847594,0.716483853
1,0.460310188,0.435386154
1,0.636639326,0.643316051
1,0.456147297,0.446709847
0,0.598155197,0.584726556
0,0.378910956,0.338185369
1,0.575868275,0.562435915
1,0.659020227,0.668028792
0,0.469390557,0.428982245
0,0.411315559,0.434304683
0,0.632385372,0.759650691
1,0.755194133,0.847812737
1,0.641547059,0.574540817
1,0.637926273,0.75756384
1,0.669472189,0.860331489
1,0.494009478,0.504848656
1,0.391131685,0.365691539
0,0.42390729,0.43845365
1,0.43899182,0.396282334
0,0.43613322,0.64970818
1,0.504315446,0.496624277
0,0.471557128,0.570165033
0,0.355052695,0.334459293
1,0.444316313,0.65806739
0,0.433783931,0.449785503
0,0.306553902,0.337881787
0,0.487852385,0.52379962
0,0.483253095,0.289521278
1,0.825818111,0.941384854
0,0.515346571,0.476632364
0,0.526625632,0.587634241
0,0.46871225,0.48070746
1,0.557181475,0.59919549
0,0.327132919,0.454494295
0,0.406424235,0.401049043
1,0.543200522,0.545433209
0,0.493455584,0.479072322
1,0.437530679,0.43857926
1,0.480988222,0.57917873
1,0.555105708,0.843694452
1,0.533592301,0.44660805
0,0.332737412,0.360301791
1,0.472931779,0.449019904
1,0.434262605,0.441085219
1,0.62382127,0.616595556
1,0.428787094,0.421191385
0,0.52212733,0.453104405
1,0.506028243,0.488857883
1,0.564141009,0.618353765
0,0.456735026,0.433775546
1,0.402438789,0.472972026
0,0.683836249,0.907889971
1,0.679925037,0.940807132
0,0.50755872,0.558438843
0,0.376487271,0.409214269
1,0.459264264,0.458012751
1,0.86812464,0.899470768
0,0.472296647,0.500957516
0,0.568742968,0.47672075
1,0.448336091,0.479630223
0,0.539286835,0.526399739
0,0.486630828,0.452454782
0,0.424196415,0.421766436
1,0.67479712,0.705775707
0,0.422461141,0.46840218
0,0.430110904,0.37370354
0,0.502414586,0.611690694
0,0.381322402,0.470048793
1,0.523429668,0.723479334
1,0.585923618,0.613552954
1,0.494180908,0.461960882
1,0.631140091,0.67984507
0,0.344973379,0.400915941
0,0.554442399,0.647759553
1,0.426065239,0.359173389
1,0.335060905,0.31920118
0,0.424354888,0.388393737
0,0.746919458,0.797320392
0,0.368374425,0.384488706
1,0.607520955,0.643761109
0,0.428241416,0.317065808
0,0.54288269,0.5607086
1,0.482822281,0.408415153
1,0.454709689,0.503996009
1,0.520273924,0.509471341
0,0.379055717,0.37756796
0,0.592411827,0.599731272
0,0.459876263,0.386605045
1,0.615108924,0.545858935
0,0.574446893,0.858690327
1,0.509148481,0.446247455
1,0.372200401,0.390871625
0,0.471944736,0.427823862
1,0.512994217,0.562510945
0,0.393606901,0.279204923
0,0.404975135,0.39705463
0,0.263382804,0.288253101
1,0.657291534,0.679272908
0,0.515250097,0.507096165
0,0.511804557,0.672621068
1,0.555698378,0.591965112
1,0.547044022,0.687431154
1,0.526074168,0.653812996
0,0.367056751,0.330088033
0,0.357262131,0.326621475
1,0.324983267,0.394193363
1,0.525742364,0.51453367
0,0.561595636,0.623548394
1,0.461551209,0.355176332
1,0.513875051,0.50316837
0,0.48273643,0.450923811
0,0.46410279,0.40015162
0,0.616565053,0.605230112
0,0.601577898,0.618521548
0,0.433111565,0.452659553
0,0.451182547,0.59896858
1,0.702992866,0.400435334
1,0.69707393,0.847337468
1,0.408420835,0.388152417
0,0.501787675,0.597803776
1,0.499175776,0.42384817
0,0.439216037,0.375100905
0,0.375789968,0.398620593
1,0.697028811,0.844456809
1,0.502804541,0.473038703
1,0.419801379,0.366398892
1,0.446386066,0.447269153
1,0.652935693,0.405428066
0,0.444374064,0.416249757
0,0.454221688,0.393210652
1,0.530146491,0.70143384
1,0.591723567,0.573267589
1,0.648305596,0.667700027
0,0.410270604,0.396338084
0,0.43792742,0.40564072
1,0.554185401,0.433344271
0,0.438034136,0.368386412
0,0.47654785,0.486861361
1,0.53947641,0.551964045
0,0.410796735,0.452587707
1,0.503845064,0.495788589
0,0.474550324,0.576832446
1,0.551016972,0.489108253
1,0.529633486,0.590837798
0,0.299781882,0.295375265
0,0.383322519,0.392226432
0,0.578848913,0.637836111
0,0.380982409,0.382137735
0,0.464087557,0.000556418
1,0.444035485,0.45191933
0,0.553124005,0.486240302
0,0.554720048,0.53207959
0,0.549589037,0.660175318
1,0.448516916,0.457357907
0,0.399387252,0.430194353
1,0.743121987,0.766811337
0,0.489425259,0.52561719
1,0.628470481,0.776810602
1,0.568305666,0.550549847
0,0.420084303,0.375264952
0,0.451392661,0.342323619
0,0.550017425,0.494030016
1,0.478498627,0.395748391
1,0.512760446,0.527625712
0,0.507944493,0.486220885
